x,y,z,u,v,w,p
-138,-24,6,0,0,0,2417
-135,16.5,0,0,0,0,2418
-135,16.5,6,0,0,0,2419
-142,17,6,0,0,0,2420
-142,17,0,0,0,0,2421
-136,0,0,0,0,0,2422
-136,0,6,0,0,0,2423
-143.5,0.5,0,0,0,0,2424
-143.5,0.5,6,0,0,0,2425
-143,14,0,0,0,0,2426
-143,14,6,0,0,0,2427
-151.5,14,6,0,0,0,2428
-151.5,14,0,0,0,0,2429
-144,3,0,0,0,0,2430
-144,3,6,0,0,0,2431
-152.5,2,0,0,0,0,2432
-152.5,2,6,0,0,0,2433
-146,-6,0,0,0,0,2434
-146,-6,4.5,0,0,0,2435
-153,-5.5,4.5,0,0,0,2436
-153,-5.5,0,0,0,0,2437
-147,-24,0,0,0,0,2438
-147,-24,4.5,0,0,0,2439
-155.5,-23.5,0,0,0,0,2440
-155.5,-23.5,4.5,0,0,0,2441
-153,18,0,0,0,0,2442
-153,18,6,0,0,0,2443
-159,19,6,0,0,0,2444
-159,19,0,0,0,0,2445
-154,3,0,0,0,0,2446
-154,3,6,0,0,0,2447
-160.5,3,0,0,0,0,2448
-160.5,3,6,0,0,0,2449
-162,18.5,0,0,0,0,2450
-162,18.5,6,0,0,0,2451
-169.5,19.5,6,0,0,0,2452
-169.5,19.5,0,0,0,0,2453
-164,4,0,0,0,0,2454
-164,4,6,0,0,0,2455
-171,4,0,0,0,0,2456
-171,4,6,0,0,0,2457
-163.5,0.5,0,0,0,0,2458
-163.5,0.5,5.7,0,0,0,2459
-171,1.5,5.7,0,0,0,2460
-171,1.5,0,0,0,0,2461
-165.5,-13,0,0,0,0,2462
-165.5,-13,5.7,0,0,0,2463
-172.5,-12.5,0,0,0,0,2464
-172.5,-12.5,5.7,0,0,0,2465
-154,1,0,0,0,0,2466
-154,1,4.5,0,0,0,2467
-161,1,4.5,0,0,0,2468
-161,1,0,0,0,0,2469
-155.5,-13.5,0,0,0,0,2470
-155.5,-13.5,4.5,0,0,0,2471
-162.5,-13.5,0,0,0,0,2472
-162.5,-13.5,4.5,0,0,0,2473
-156.5,-15.5,0,0,0,0,2474
-156.5,-15.5,5.4,0,0,0,2475
-165,-15.5,5.4,0,0,0,2476
-165,-15.5,0,0,0,0,2477
-157,-23,0,0,0,0,2478
-157,-23,5.4,0,0,0,2479
-166,-23,0,0,0,0,2480
-166,-23,5.4,0,0,0,2481
-165.5,-14,0,0,0,0,2482
-165.5,-14,6,0,0,0,2483
-173.5,-14.5,6,0,0,0,2484
-173.5,-14.5,0,0,0,0,2485
-166.5,-22,0,0,0,0,2486
-166.5,-22,6,0,0,0,2487
-175,-21.5,0,0,0,0,2488
-175,-21.5,6,0,0,0,2489
-173.5,20,0,0,0,0,2490
-173.5,20,3,0,0,0,2491
-178.5,20.5,3,0,0,0,2492
-178.5,20.5,0,0,0,0,2493
-174,16,0,0,0,0,2494
-174,16,3,0,0,0,2495
-179.5,16,0,0,0,0,2496
-179.5,16,3,0,0,0,2497
-175.5,-6,0,0,0,0,2498
-175.5,-6,6,0,0,0,2499
-174.5,15.5,6,0,0,0,2500
-174.5,15.5,0,0,0,0,2501
-177.5,-16,0,0,0,0,2502
-177.5,-16,6,0,0,0,2503
-182.5,-15.5,0,0,0,0,2504
-182.5,-15.5,6,0,0,0,2505
-181.5,-7.5,0,0,0,0,2506
-181.5,-7.5,6,0,0,0,2507
-180.5,16,0,0,0,0,2508
-180.5,16,6,0,0,0,2509
-182,-5,0,0,0,0,2510
-182,-5,3,0,0,0,2511
-188,-4.5,3,0,0,0,2512
-188,-4.5,0,0,0,0,2513
-183,-13,0,0,0,0,2514
-183,-13,3,0,0,0,2515
-189,-13.5,0,0,0,0,2516
-189,-13.5,3,0,0,0,2517
-181.5,14.5,0,0,0,0,2518
-181.5,14.5,9,0,0,0,2519
-180.5,21,9,0,0,0,2520
-180.5,21,0,0,0,0,2521
-189,15.5,0,0,0,0,2522
-189,15.5,9,0,0,0,2523
-189,20,0,0,0,0,2524
-189,20,9,0,0,0,2525
-186.5,22,0,0,0,0,2526
-186.5,22,9,0,0,0,2527
-181.5,14.5,6,0,0,0,2528
-188,15,6,0,0,0,2529
-188,15,0,0,0,0,2530
-181.5,8,0,0,0,0,2531
-181.5,8,6,0,0,0,2532
-190,8,0,0,0,0,2533
-190,8,6,0,0,0,2534
-181.5,7.5,0,0,0,0,2535
-181.5,7.5,6,0,0,0,2536
-188,8,6,0,0,0,2537
-188,8,0,0,0,0,2538
-182,2,0,0,0,0,2539
-182,2,6,0,0,0,2540
-188.5,3,0,0,0,0,2541
-188.5,3,6,0,0,0,2542
-183,-2,0,0,0,0,2543
-183,-2,2.4,0,0,0,2544
-186,-2,2.4,0,0,0,2545
-186,-2,0,0,0,0,2546
-183,-4.5,0,0,0,0,2547
-183,-4.5,2.4,0,0,0,2548
-186.5,-4,0,0,0,0,2549
-186.5,-4,2.4,0,0,0,2550
-183,-14.5,0,0,0,0,2551
-183,-14.5,5.4,0,0,0,2552
-190.5,-14,5.4,0,0,0,2553
-190.5,-14,0,0,0,0,2554
-184,-20.5,0,0,0,0,2555
-184,-20.5,5.4,0,0,0,2556
-191.5,-20,0,0,0,0,2557
-191.5,-20,5.4,0,0,0,2558
-192,23,0,0,0,0,2559
-192,23,9,0,0,0,2560
-199.5,23.5,9,0,0,0,2561
-199.5,23.5,0,0,0,0,2562
-192.5,16,0,0,0,0,2563
-192.5,16,9,0,0,0,2564
-200.5,16.5,0,0,0,0,2565
-200.5,16.5,9,0,0,0,2566
-193,16,0,0,0,0,2567
-193,16,6,0,0,0,2568
-200,15.5,6,0,0,0,2569
-200,15.5,0,0,0,0,2570
-193.5,10.5,0,0,0,0,2571
-193.5,10.5,6,0,0,0,2572
-201,10,0,0,0,0,2573
-201,10,6,0,0,0,2574
-201.5,10,0,0,0,0,2575
-201.5,10,3,0,0,0,2576
-194,9.5,3,0,0,0,2577
-194,9.5,0,0,0,0,2578
-201,3.5,0,0,0,0,2579
-201,3.5,3,0,0,0,2580
-194.5,3.5,0,0,0,0,2581
-194.5,3.5,3,0,0,0,2582
-192.5,2.5,0,0,0,0,2583
-192.5,2.5,2,0,0,0,2584
-198,3,2,0,0,0,2585
-198,3,0,0,0,0,2586
-193,-6.5,0,0,0,0,2587
-193,-6.5,2,0,0,0,2588
-199,-6.5,0,0,0,0,2589
-199,-6.5,2,0,0,0,2590
-201.5,-7,0,0,0,0,2591
-201.5,-7,6,0,0,0,2592
-201,-1,6,0,0,0,2593
-201,-1,0,0,0,0,2594
-199,-7,0,0,0,0,2595
-199,-7,6,0,0,0,2596
-198.5,-0.5,0,0,0,0,2597
-198.5,-0.5,6,0,0,0,2598
50.5,55.5,0,0,0,0,2599
50.5,55.5,6,0,0,0,2600
44.5,53,6,0,0,0,2601
44.5,53,0,0,0,0,2602
52,53,0,0,0,0,2603
52,53,6,0,0,0,2604
54.5,54,0,0,0,0,2605
54.5,54,6,0,0,0,2606
56.5,50,0,0,0,0,2607
56.5,50,6,0,0,0,2608
47,46.5,0,0,0,0,2609
47,46.5,6,0,0,0,2610
-122.5,-38.5,0,0,0,0,2611
-122.5,-38.5,5.7,0,0,0,2612
-130,-38,5.7,0,0,0,2613
-130,-38,0,0,0,0,2614
-125.5,-64,0,0,0,0,2615
-125.5,-64,5.7,0,0,0,2616
-133.5,-64.5,0,0,0,0,2617
-133.5,-64.5,5.7,0,0,0,2618
-132,-38,0,0,0,0,2619
-132,-38,6.6,0,0,0,2620
-138.5,-37,6.6,0,0,0,2621
-138.5,-37,0,0,0,0,2622
-135,-59.5,0,0,0,0,2623
-135,-59.5,6.6,0,0,0,2624
-141.5,-59,0,0,0,0,2625
-141.5,-59,6.6,0,0,0,2626
-135.5,-60,0,0,0,0,2627
-135.5,-60,3,0,0,0,2628
-139.5,-60,3,0,0,0,2629
-139.5,-60,0,0,0,0,2630
-135.5,-65,0,0,0,0,2631
-135.5,-65,3,0,0,0,2632
-140.5,-64.5,0,0,0,0,2633
-140.5,-64.5,3,0,0,0,2634
-143,-55,0,0,0,0,2635
-143,-55,5.4,0,0,0,2636
-150.5,-54.5,5.4,0,0,0,2637
-150.5,-54.5,0,0,0,0,2638
-144,-63,0,0,0,0,2639
-144,-63,5.4,0,0,0,2640
-146,-63,0,0,0,0,2641
-146,-63,5.4,0,0,0,2642
-147,-69,0,0,0,0,2643
-147,-69,5.4,0,0,0,2644
-152.5,-67.5,0,0,0,0,2645
-152.5,-67.5,5.4,0,0,0,2646
-148,-35,0,0,0,0,2647
-148,-35,5.7,0,0,0,2648
-156.5,-34.5,5.7,0,0,0,2649
-156.5,-34.5,0,0,0,0,2650
-148,-37,0,0,0,0,2651
-148,-37,5.7,0,0,0,2652
-150,-37,0,0,0,0,2653
-150,-37,5.7,0,0,0,2654
-152,-55.5,0,0,0,0,2655
-152,-55.5,5.7,0,0,0,2656
-159,-55.5,0,0,0,0,2657
-159,-55.5,5.7,0,0,0,2658
-154.5,-56,0,0,0,0,2659
-154.5,-56,6,0,0,0,2660
-159,-56,6,0,0,0,2661
-159,-56,0,0,0,0,2662
-154.5,-58.5,0,0,0,0,2663
-154.5,-58.5,6,0,0,0,2664
-152.5,-58.5,0,0,0,0,2665
-152.5,-58.5,6,0,0,0,2666
-153.5,-68.5,0,0,0,0,2667
-153.5,-68.5,6,0,0,0,2668
-155.5,-69,0,0,0,0,2669
-155.5,-69,6,0,0,0,2670
-157,-74,0,0,0,0,2671
-157,-74,6,0,0,0,2672
-161.5,-74,0,0,0,0,2673
-161.5,-74,6,0,0,0,2674
-145.5,-75,0,0,0,0,2675
-145.5,-75,3,0,0,0,2676
-152.5,-74.5,3,0,0,0,2677
-152.5,-74.5,0,0,0,0,2678
-146,-82,0,0,0,0,2679
-146,-82,3,0,0,0,2680
-154,-80.5,0,0,0,0,2681
-154,-80.5,3,0,0,0,2682
-134.5,-66,0,0,0,0,2683
-134.5,-66,4.5,0,0,0,2684
-137.5,-66,4.5,0,0,0,2685
-137.5,-66,0,0,0,0,2686
-134.5,-67.5,0,0,0,0,2687
-134.5,-67.5,4.5,0,0,0,2688
-125.5,-69,0,0,0,0,2689
-125.5,-69,4.5,0,0,0,2690
-127.5,-84.5,0,0,0,0,2691
-127.5,-84.5,4.5,0,0,0,2692
-130.5,-84,0,0,0,0,2693
-130.5,-84,4.5,0,0,0,2694
-130,-87.5,0,0,0,0,2695
-130,-87.5,4.5,0,0,0,2696
-133.5,-87,0,0,0,0,2697
-133.5,-87,4.5,0,0,0,2698
-133.5,-84,0,0,0,0,2699
-133.5,-84,4.5,0,0,0,2700
-145,-82.5,0,0,0,0,2701
-145,-82.5,4.5,0,0,0,2702
-143.5,-72.5,0,0,0,0,2703
-143.5,-72.5,4.5,0,0,0,2704
-137,-73.5,0,0,0,0,2705
-137,-73.5,4.5,0,0,0,2706
-137,-70.5,0,0,0,0,2707
-137,-70.5,4.5,0,0,0,2708
-139,-70,0,0,0,0,2709
-139,-70,4.5,0,0,0,2710
-147,-93.5,0,0,0,0,2711
-147,-93.5,6,0,0,0,2712
-156,-92,6,0,0,0,2713
-156,-92,0,0,0,0,2714
-148,-99.5,0,0,0,0,2715
-148,-99.5,6,0,0,0,2716
-156,-98.5,0,0,0,0,2717
-156,-98.5,6,0,0,0,2718
-138.5,-95,0,0,0,0,2719
-138.5,-95,6,0,0,0,2720
-145.5,-93.5,6,0,0,0,2721
-145.5,-93.5,0,0,0,0,2722
-139.5,-99,0,0,0,0,2723
-139.5,-99,6,0,0,0,2724
-146,-98.5,0,0,0,0,2725
-146,-98.5,6,0,0,0,2726
-128.5,-97,0,0,0,0,2727
-128.5,-97,6,0,0,0,2728
-136.5,-97,6,0,0,0,2729
-136.5,-97,0,0,0,0,2730
-130,-103,0,0,0,0,2731
-130,-103,6,0,0,0,2732
-137.5,-102.5,0,0,0,0,2733
-137.5,-102.5,6,0,0,0,2734
-130,-103.5,0,0,0,0,2735
-130,-103.5,6,0,0,0,2736
-156.5,-101.5,6,0,0,0,2737
-156.5,-101.5,0,0,0,0,2738
-130.5,-111,0,0,0,0,2739
-130.5,-111,6,0,0,0,2740
-157.5,-108.5,0,0,0,0,2741
-157.5,-108.5,6,0,0,0,2742
-157,-75.5,0,0,0,0,2743
-157,-75.5,6,0,0,0,2744
-166,-75,6,0,0,0,2745
-166,-75,0,0,0,0,2746
-157.5,-80,0,0,0,0,2747
-157.5,-80,6,0,0,0,2748
-167,-79,0,0,0,0,2749
-167,-79,6,0,0,0,2750
-157,-80.5,0,0,0,0,2751
-157,-80.5,5.4,0,0,0,2752
-166.5,-80,5.4,0,0,0,2753
-166.5,-80,0,0,0,0,2754
-158.5,-91.5,0,0,0,0,2755
-158.5,-91.5,5.4,0,0,0,2756
-168,-91,0,0,0,0,2757
-168,-91,5.4,0,0,0,2758
-158.5,-92,0,0,0,0,2759
-158.5,-92,6,0,0,0,2760
-168,-91.5,6,0,0,0,2761
-168,-91.5,0,0,0,0,2762
-159.5,-100.5,0,0,0,0,2763
-159.5,-100.5,6,0,0,0,2764
-168.5,-100,0,0,0,0,2765
-168.5,-100,6,0,0,0,2766
-159.5,-101,0,0,0,0,2767
-159.5,-101,6,0,0,0,2768
-169,-100.5,6,0,0,0,2769
-169,-100.5,0,0,0,0,2770
-160,-109.5,0,0,0,0,2771
-160,-109.5,6,0,0,0,2772
-170,-109,0,0,0,0,2773
-170,-109,6,0,0,0,2774
-169,-32.5,0,0,0,0,2775
-169,-32.5,3,0,0,0,2776
-177.5,-32.5,3,0,0,0,2777
-177.5,-32.5,0,0,0,0,2778
-170,-41.5,0,0,0,0,2779
-170,-41.5,3,0,0,0,2780
-167.5,-41.5,0,0,0,0,2781
-167.5,-41.5,3,0,0,0,2782
-170,-59.5,0,0,0,0,2783
-170,-59.5,3,0,0,0,2784
-180.5,-58.5,0,0,0,0,2785
-180.5,-58.5,3,0,0,0,2786
-166,-69.5,0,0,0,0,2787
-166,-69.5,6,0,0,0,2788
-172.5,-68.5,6,0,0,0,2789
-172.5,-68.5,0,0,0,0,2790
-167,-80.5,0,0,0,0,2791
-167,-80.5,6,0,0,0,2792
-173.5,-81,0,0,0,0,2793
-173.5,-81,6,0,0,0,2794
-174.5,-68.5,0,0,0,0,2795
-174.5,-68.5,6,0,0,0,2796
-182,-68,6,0,0,0,2797
-182,-68,0,0,0,0,2798
-175.5,-76.5,0,0,0,0,2799
-175.5,-76.5,6,0,0,0,2800
-183.5,-76,0,0,0,0,2801
-183.5,-76,6,0,0,0,2802
-176,-76.5,0,0,0,0,2803
-176,-76.5,6,0,0,0,2804
-183,-76.5,6,0,0,0,2805
-183,-76.5,0,0,0,0,2806
-178,-88.5,0,0,0,0,2807
-178,-88.5,6,0,0,0,2808
-184,-88,0,0,0,0,2809
-184,-88,6,0,0,0,2810
-170,-84,0,0,0,0,2811
-170,-84,6,0,0,0,2812
-176,-83,6,0,0,0,2813
-176,-83,0,0,0,0,2814
-170.5,-89,0,0,0,0,2815
-170.5,-89,6,0,0,0,2816
-176,-88.5,0,0,0,0,2817
-176,-88.5,6,0,0,0,2818
-177,-89,6,0,0,0,2819
-177,-89,0,0,0,0,2820
-171,-94.5,0,0,0,0,2821
-171,-94.5,6,0,0,0,2822
-178,-94.5,0,0,0,0,2823
-178,-94.5,6,0,0,0,2824
-171.5,-95,0,0,0,0,2825
-171.5,-95,6,0,0,0,2826
-177.5,-95,6,0,0,0,2827
-177.5,-95,0,0,0,0,2828
-172,-99,0,0,0,0,2829
-172,-99,6,0,0,0,2830
-178,-98,0,0,0,0,2831
-178,-98,6,0,0,0,2832
-194,-61,0,0,0,0,2833
-194,-61,5.1,0,0,0,2834
-196,-52.5,5.1,0,0,0,2835
-196,-52.5,0,0,0,0,2836
-191.5,-61,0,0,0,0,2837
-191.5,-61,5.1,0,0,0,2838
-191,-58,0,0,0,0,2839
-191,-58,5.1,0,0,0,2840
-186,-58,0,0,0,0,2841
-186,-58,5.1,0,0,0,2842
-186,-53,0,0,0,0,2843
-186,-53,5.1,0,0,0,2844
-182,-31,0,0,0,0,2845
-182,-31,3.6,0,0,0,2846
-188.5,-30.5,3.6,0,0,0,2847
-188.5,-30.5,0,0,0,0,2848
-184.5,-53,0,0,0,0,2849
-184.5,-53,3.6,0,0,0,2850
-190.5,-53,0,0,0,0,2851
-190.5,-53,3.6,0,0,0,2852
-188.5,-48,0,0,0,0,2853
-188.5,-48,3.6,0,0,0,2854
-190.5,-47.5,0,0,0,0,2855
-190.5,-47.5,3.6,0,0,0,2856
-193,-32,0,0,0,0,2857
-193,-32,3,0,0,0,2858
-196.5,-31.5,3,0,0,0,2859
-196.5,-31.5,0,0,0,0,2860
-193,-29.5,0,0,0,0,2861
-193,-29.5,3,0,0,0,2862
-189,-29.5,0,0,0,0,2863
-189,-29.5,3,0,0,0,2864
-189.5,-37,0,0,0,0,2865
-189.5,-37,3,0,0,0,2866
-192,-37,0,0,0,0,2867
-192,-37,3,0,0,0,2868
-193,-43,0,0,0,0,2869
-193,-43,3,0,0,0,2870
-190.5,-43.5,0,0,0,0,2871
-190.5,-43.5,3,0,0,0,2872
-191,-49.5,0,0,0,0,2873
-191,-49.5,3,0,0,0,2874
-197,-49.5,0,0,0,0,2875
-197,-49.5,3,0,0,0,2876
-198,-43,0,0,0,0,2877
-198,-43,3,0,0,0,2878
-105,-39,0,0,0,0,2879
-105,-39,5.1,0,0,0,2880
-116.5,-37.5,5.1,0,0,0,2881
-116.5,-37.5,0,0,0,0,2882
-106,-53,0,0,0,0,2883
-106,-53,5.1,0,0,0,2884
-109,-53,0,0,0,0,2885
-109,-53,5.1,0,0,0,2886
-109,-55.5,0,0,0,0,2887
-109,-55.5,5.1,0,0,0,2888
-115.5,-55.5,0,0,0,0,2889
-115.5,-55.5,5.1,0,0,0,2890
-115.5,-53,0,0,0,0,2891
-115.5,-53,5.1,0,0,0,2892
-119,-52,0,0,0,0,2893
-119,-52,5.1,0,0,0,2894
-94.5,-40,0,0,0,0,2895
-94.5,-40,6,0,0,0,2896
-104,-39,6,0,0,0,2897
-104,-39,0,0,0,0,2898
-96,-58,0,0,0,0,2899
-96,-58,6,0,0,0,2900
-107,-56.5,0,0,0,0,2901
-107,-56.5,6,0,0,0,2902
-87,-40.5,0,0,0,0,2903
-87,-40.5,5.7,0,0,0,2904
-93.5,-40.5,5.7,0,0,0,2905
-93.5,-40.5,0,0,0,0,2906
-88,-49,0,0,0,0,2907
-88,-49,5.7,0,0,0,2908
-93,-49.5,0,0,0,0,2909
-93,-49.5,5.7,0,0,0,2910
-84.5,-50.5,0,0,0,0,2911
-84.5,-50.5,3,0,0,0,2912
-93.5,-50,3,0,0,0,2913
-93.5,-50,0,0,0,0,2914
-84.5,-55,0,0,0,0,2915
-84.5,-55,3,0,0,0,2916
-82.5,-55,0,0,0,0,2917
-82.5,-55,3,0,0,0,2918
-82.5,-58.5,0,0,0,0,2919
-82.5,-58.5,3,0,0,0,2920
-91.5,-57.5,0,0,0,0,2921
-91.5,-57.5,3,0,0,0,2922
-91.5,-54,0,0,0,0,2923
-91.5,-54,3,0,0,0,2924
-94.5,-54,0,0,0,0,2925
-94.5,-54,3,0,0,0,2926
-112,-61,0,0,0,0,2927
-112,-61,9,0,0,0,2928
-118,-60,9,0,0,0,2929
-118,-60,0,0,0,0,2930
-113,-67,0,0,0,0,2931
-113,-67,9,0,0,0,2932
-119,-66.5,0,0,0,0,2933
-119,-66.5,9,0,0,0,2934
-102,-63,0,0,0,0,2935
-102,-63,6,0,0,0,2936
-110.5,-62,6,0,0,0,2937
-110.5,-62,0,0,0,0,2938
-103,-69,0,0,0,0,2939
-103,-69,6,0,0,0,2940
-112,-68,0,0,0,0,2941
-112,-68,6,0,0,0,2942
-94,-61.5,0,0,0,0,2943
-94,-61.5,4.5,0,0,0,2944
-101.5,-60.5,4.5,0,0,0,2945
-101.5,-60.5,0,0,0,0,2946
-95.5,-75,0,0,0,0,2947
-95.5,-75,4.5,0,0,0,2948
-104,-74,0,0,0,0,2949
-104,-74,4.5,0,0,0,2950
-85,-62.5,0,0,0,0,2951
-85,-62.5,4.8,0,0,0,2952
-91.5,-62,4.8,0,0,0,2953
-91.5,-62,0,0,0,0,2954
-85.5,-71,0,0,0,0,2955
-85.5,-71,4.8,0,0,0,2956
-93,-69,0,0,0,0,2957
-93,-69,4.8,0,0,0,2958
-86.5,-71.5,0,0,0,0,2959
-86.5,-71.5,2.7,0,0,0,2960
-93,-71.5,2.7,0,0,0,2961
-93,-71.5,0,0,0,0,2962
-89.5,-94,0,0,0,0,2963
-89.5,-94,2.7,0,0,0,2964
-96,-93.5,0,0,0,0,2965
-96,-93.5,2.7,0,0,0,2966
-106,-70,0,0,0,0,2967
-106,-70,6,0,0,0,2968
-114.5,-69,6,0,0,0,2969
-114.5,-69,0,0,0,0,2970
-107.5,-75.5,0,0,0,0,2971
-107.5,-75.5,6,0,0,0,2972
-114.5,-75,0,0,0,0,2973
-114.5,-75,6,0,0,0,2974
-114.5,-69,3,0,0,0,2975
-120.5,-69,3,0,0,0,2976
-120.5,-69,0,0,0,0,2977
-114.5,-74.5,0,0,0,0,2978
-114.5,-74.5,3,0,0,0,2979
-118,-74.5,0,0,0,0,2980
-118,-74.5,3,0,0,0,2981
-118,-71.5,0,0,0,0,2982
-118,-71.5,3,0,0,0,2983
-120.5,-71.5,0,0,0,0,2984
-120.5,-71.5,3,0,0,0,2985
-106.5,-78,0,0,0,0,2986
-106.5,-78,6,0,0,0,2987
-122.5,-76.5,6,0,0,0,2988
-122.5,-76.5,0,0,0,0,2989
-108,-86.5,0,0,0,0,2990
-108,-86.5,6,0,0,0,2991
-123.5,-84.5,0,0,0,0,2992
-123.5,-84.5,6,0,0,0,2993
-105,-87,0,0,0,0,2994
-105,-87,5.7,0,0,0,2995
-124,-85,5.7,0,0,0,2996
-124,-85,0,0,0,0,2997
-106.5,-93.5,0,0,0,0,2998
-106.5,-93.5,5.7,0,0,0,2999
-124.5,-91.5,0,0,0,0,3000
-124.5,-91.5,5.7,0,0,0,3001
-99.5,-94.5,0,0,0,0,3002
-99.5,-94.5,5.7,0,0,0,3003
-110,-93.5,5.7,0,0,0,3004
-110,-93.5,0,0,0,0,3005
-100.5,-99,0,0,0,0,3006
-100.5,-99,5.7,0,0,0,3007
-105,-101,0,0,0,0,3008
-105,-101,5.7,0,0,0,3009
-111.5,-101,0,0,0,0,3010
-111.5,-101,5.7,0,0,0,3011
-112,-95,0,0,0,0,3012
-112,-95,4.5,0,0,0,3013
-116.5,-94.5,4.5,0,0,0,3014
-116.5,-94.5,0,0,0,0,3015
-114,-104.5,0,0,0,0,3016
-114,-104.5,4.5,0,0,0,3017
-121,-103,0,0,0,0,3018
-121,-103,4.5,0,0,0,3019
-121.5,-107,0,0,0,0,3020
-121.5,-107,4.5,0,0,0,3021
-126,-107.5,0,0,0,0,3022
-126,-107.5,4.5,0,0,0,3023
-125,-96,0,0,0,0,3024
-125,-96,4.5,0,0,0,3025
-117,-96,0,0,0,0,3026
-117,-96,4.5,0,0,0,3027
-77.5,-38,0,0,0,0,3028
-77.5,-38,4.2,0,0,0,3029
-83.5,-41,4.2,0,0,0,3030
-83.5,-41,0,0,0,0,3031
-71.5,-53,0,0,0,0,3032
-71.5,-53,4.2,0,0,0,3033
-78,-55,0,0,0,0,3034
-78,-55,4.2,0,0,0,3035
-69,-40,0,0,0,0,3036
-69,-40,6,0,0,0,3037
-73.5,-42,6,0,0,0,3038
-73.5,-42,0,0,0,0,3039
-65,-50,0,0,0,0,3040
-65,-50,6,0,0,0,3041
-70,-52.5,0,0,0,0,3042
-70,-52.5,6,0,0,0,3043
-64,-30.5,0,0,0,0,3044
-64,-30.5,4.5,0,0,0,3045
-70.5,-33.5,4.5,0,0,0,3046
-70.5,-33.5,0,0,0,0,3047
-62.5,-36.5,0,0,0,0,3048
-62.5,-36.5,4.5,0,0,0,3049
-63.5,-38,0,0,0,0,3050
-63.5,-38,4.5,0,0,0,3051
-63,-41,0,0,0,0,3052
-63,-41,4.5,0,0,0,3053
-60.5,-41,0,0,0,0,3054
-60.5,-41,4.5,0,0,0,3055
-58,-47.5,0,0,0,0,3056
-58,-47.5,4.5,0,0,0,3057
-64.5,-49.5,0,0,0,0,3058
-64.5,-49.5,4.5,0,0,0,3059
-57,-28.5,0,0,0,0,3060
-57,-28.5,4.2,0,0,0,3061
-63,-30.5,4.2,0,0,0,3062
-63,-30.5,0,0,0,0,3063
-50,-46,0,0,0,0,3064
-50,-46,4.2,0,0,0,3065
-56,-48.5,0,0,0,0,3066
-56,-48.5,4.2,0,0,0,3067
-50.5,-28,0,0,0,0,3068
-50.5,-28,5.4,0,0,0,3069
-55.5,-30,5.4,0,0,0,3070
-55.5,-30,0,0,0,0,3071
-44,-43.5,0,0,0,0,3072
-44,-43.5,5.4,0,0,0,3073
-49,-45.5,0,0,0,0,3074
-49,-45.5,5.4,0,0,0,3075
-43,-24,0,0,0,0,3076
-43,-24,5.4,0,0,0,3077
-48.5,-27,5.4,0,0,0,3078
-48.5,-27,0,0,0,0,3079
-37,-40,0,0,0,0,3080
-37,-40,5.4,0,0,0,3081
-42.5,-42.5,0,0,0,0,3082
-42.5,-42.5,5.4,0,0,0,3083
-37,-21.5,0,0,0,0,3084
-37,-21.5,4.2,0,0,0,3085
-41.5,-23.5,4.2,0,0,0,3086
-41.5,-23.5,0,0,0,0,3087
-34.5,-29.5,0,0,0,0,3088
-34.5,-29.5,4.2,0,0,0,3089
-38,-31.5,0,0,0,0,3090
-38,-31.5,4.2,0,0,0,3091
-32.5,-31,0,0,0,0,3092
-32.5,-31,6,0,0,0,3093
-37.5,-32.5,6,0,0,0,3094
-37.5,-32.5,0,0,0,0,3095
-30,-37,0,0,0,0,3096
-30,-37,6,0,0,0,3097
-34.5,-39,0,0,0,0,3098
-34.5,-39,6,0,0,0,3099
-57.5,-65.5,0,0,0,0,3100
-57.5,-65.5,4.5,0,0,0,3101
-69,-70.5,4.5,0,0,0,3102
-69,-70.5,0,0,0,0,3103
-54,-71.5,0,0,0,0,3104
-54,-71.5,4.5,0,0,0,3105
-58.5,-73,0,0,0,0,3106
-58.5,-73,4.5,0,0,0,3107
-57,-75,0,0,0,0,3108
-57,-75,4.5,0,0,0,3109
-65.5,-78,0,0,0,0,3110
-65.5,-78,4.5,0,0,0,3111
-54,-52.5,0,0,0,0,3112
-54,-52.5,5.7,0,0,0,3113
-60,-55,5.7,0,0,0,3114
-60,-55,0,0,0,0,3115
-44,-73.5,0,0,0,0,3116
-44,-73.5,5.7,0,0,0,3117
-50.5,-76.5,0,0,0,0,3118
-50.5,-76.5,5.7,0,0,0,3119
-48,-50,0,0,0,0,3120
-48,-50,5.1,0,0,0,3121
-52.5,-52,5.1,0,0,0,3122
-52.5,-52,0,0,0,0,3123
-41.5,-63.5,0,0,0,0,3124
-41.5,-63.5,5.1,0,0,0,3125
-46,-65,0,0,0,0,3126
-46,-65,5.1,0,0,0,3127
-41,-44,0,0,0,0,3128
-41,-44,3.6,0,0,0,3129
-46,-47,3.6,0,0,0,3130
-46,-47,0,0,0,0,3131
-38,-52,0,0,0,0,3132
-38,-52,3.6,0,0,0,3133
-40,-53,0,0,0,0,3134
-40,-53,3.6,0,0,0,3135
-39,-56,0,0,0,0,3136
-39,-56,3.6,0,0,0,3137
-42,-57.5,0,0,0,0,3138
-42,-57.5,3.6,0,0,0,3139
-29,-39.5,0,0,0,0,3140
-29,-39.5,5.4,0,0,0,3141
-38,-43,5.4,0,0,0,3142
-38,-43,0,0,0,0,3143
-19.5,-61,0,0,0,0,3144
-19.5,-61,5.4,0,0,0,3145
-29.5,-65.5,0,0,0,0,3146
-29.5,-65.5,5.4,0,0,0,3147
